text,emotion_label,sentiment_label,irony_label
"Certainement le meilleur James Bond chronologiquement depuis Bons Baisers de Russie, Lazemby reprend avec brio le rôle laissé par le déserteur Connery. Ici pas de quartier: on reprend ""enfin"" le rôle de l'agent qui frappe fort, qui n'a pas besoin de gadget à tout va et qui traverse le monde à la poursuite de l'ennemi N°1 Blofeld. Lazemby dés l'ouverture vanne très comiquement son prédécesseur tombeur de femme,vanne également Q pour l'inutilité de ses gadgets, n'hésite pas à vouloir démissionner choisissant sa vie (sa vengeance!) au boulot, ouvre ses tiroirs et fait l'inventaire avec un sourire des objets des films précédents...un scénario donc rappelant que l'on repart ici de zéro: sorte de Casino Royal en son époque! Les scènes d'action sont les meilleurs du moment ayant pour cadre essentiellement la montagne: course en skis, avalanche, téléphérique, bobsleigh, course Trophée Andros etc Les interprètes sont parfaits avec un Lazemby très différent donc intéressant, un Telly Savalas des plus méchants et le meilleur pour la fin, la deuxième Chapeau Melon Girl en Bond Girl, certainement la plus fascinante du moment, la plus belle et la plus tonique (son combat à la fin!) Le mariage suivi d'un deuil à la fin font définitivement de ce scénario un bon cru, laissant notre héros comme à la fin de Casino Royal... Un des meilleurs James Bond de la série à ce jour et peut être le meilleur de l'époque. Connery parti les scénaristes avaient du mettre les bouchées doubles: dommage qu'il ne l'ait fait avec lui!",-1,2,-1
Incroyable !,4,-1,-1
"excellent film, avec en plus le côté ""vintage"" des années, plus proche de la réalité de l'époque. aucun envie donc de voir le dernier sorti avec Vincent Cassel...pas besoin de refaire encore et toujours...",-1,2,-1
N'importe quoi !,2,-1,-1
Il y a des bouchons.,-1,-1,0
Film intéressant et sans prétention qui surprend dans le bon sens du terme. Déjà l'idée de départ est originale sans être transcendante. Mais ce qui réussit au film c'est sa justesse on ne tombe jamais dans le larmoyant ou le cliché les choses sont simples sans fioritures bref ça sonne vrai. En outre le jeu des deux acteurs est très bon rien a redire dessus. Enfin la fin est bouleversante sans verser dans le sentimentalisme. La réal aurait méritée d'être un peu plus pechu et osée mais la transcription des époques est bien faite.,-1,2,-1
"Après une période faste du western spaghetti et crépusculaire voici un western avec une touche de nostalgie qui se situe entre ""Les Cow-Boys"" (1972) et ""Mon Nom est Personne"" (1973). C'est ainsi la vie ""normale"" et trois gosses qui rêvent malgré tout d'aventure qui croise la réalité d'un monde dur et sans concession qui est en train de disparaître. Spikes est un hors-lal-loi particulièrement ambigü, oscillant entre le maître, le pygmalion, le guide, le nouveau père pour ces garçons et ce qu'il est depuis trop longtemps, un salaud sans foi ni loi qui se sert de la naïveté de gamins pour s'en sortir. Et Lee Marvin excelle à merveille dans ce jeu de dupes (ou pas !). Site : Selenie",-1,2,-1
"Avant de poster ma critique j'ai vérifié si celles déjà postées traitaient bien du même film. Bon, pas d'erreur c'est celui là... j'ai lu ""sympathique"", ""rigolo"", ""frais"" etc... au sujet de ce produit à peine digne d'une sous production calibrée pour la TNT. L'histoire (résumée sur l'affiche) tient en effet en 1 ligne, non seulement les dialogues ne sont ni drôles ni percutants, mais ils sont tellement peu présents que par moment j'ai cru me trouver devant un film muet. Muet pourtant il ne l'est pas grâce à la bande son omniprésente qui m'a fait penser (dans les meilleures moments) aux mélodies pré-enregistrées sortant des Bontempi des musicos du métro. le jeu d'acteur est juste affligeant (faut dire qu'avec un scenar pareil faut au moins avoirs 12 Cesar à son actif pour tirer son épingle du jeu), Diefenthal, pour lequel j'ai pourtant une sympathie sans limite, fait du Diefenthal et je n'ose même pas imaginer ce qui serait advenu de cette daube si il n'était pas à l'affiche. Toute mon affection (et affliction) pour ceux qui ont déboursé quelques euros pour subir ça",-1,0,-1
"L'appellation film d'horreur est un véritable fourre-tout où l'on classe n'importe quoi. Comme film d'horreur cette vierge de Nuremberg (nom d'un instrument de torture) ne peut que décevoir puisqu'il n'en est pas un, en revanche comme film d'angoisse, il est plutôt efficace, la tension et le mystère étant omniprésents jusqu'à la fin. La réalisation est plus qu'honnête pour une série B, les décors sont particulièrement soignées de même que la belle photographie couleur, quand à Rossana Podesta, quelle superbe femme ! Un très bon film.",-1,2,-1
"""Bodyguards & Assassins"" peine à convaincre avec son scénario confus et brouillon, sa réalisation maladroite et ses personnages lisses. D'un autre côté, j'avoue ne pas m'être ennuyé non plus malgré les 2h15 du film et l'aspect dramatique fonctionne plutôt bien. Il y avait toutefois quelque chose de mieux à faire.",-1,0,-1
"J'étais allé voir ce film à l'époque au cinéma et je peux comprendre que ça puisse amuser un gosse de 5 ans. Les gags sont de son niveau, il y a les chiens, un happy-end à la fin. Mais quand tu le regardes avec des yeux d'adulte, la donne n'est pas la même. Déjà le réalisateur. Au risque de paraître désagréable, Jeannot Szwarc n'a jamais fait grand-chose d'intéressant dans sa carrière. Et ce ne sont pas Supergirl, Les dents de la mer 2 ou Les Sœurs Soleil qui me contrediront. Et puis, il y a Hercule et Sherlock entre les 2. Un buddy-movie comme Veber en a fait à la pelle dans les années 80/90 sauf que Szwarc n'est pas Veber justement. Lambert a droit aux meilleurs répliques du film mais Anconina en abruti de service qui a la phobie des chiens alors que comme par hasard c'est un film sur les chiens. Se souvient-il qu'une dizaine d'années auparavant, il a pu tourner Tchao Pantin, Police ou Itinéraire d'un enfant gâté ? L'histoire est caricaturale au possible. Après les scénaristes ont pu se dire : c'est pour des gamins alors pourquoi écrire quelque chose d'intelligent ? Donc un navet de plus pour Lambert et Anconina qui ne sont plus à ça près dans leurs carrières. Quant à Szwarc, lui a préféré fuir aux États-Unis où il continue encore à 75 ans passés de réaliser des épisodes de séries TV.",-1,0,-1
"Titre français : Au seuil de l'Enfer : Important dans l'histoire du cinéma puisque ce film fixe les codes du film de gangsters qui seront repris par la suite notamment par l'excellent Scarface d'Howard Hawks. Par exemple le fameux tic de Georges Raft qui joue à faire sauter une pièce de monnaie dans sa main à son origine dans ce film. Coté Casting si Cagney passe bien, Lew Ayres paraît un peu frêle pour un chef mafieux, mais Dorothy Mathews est mignonne comme tout. Le scénario est assez simpliste mais nous offre quelques pépites :l'annonce de la mort du gosse, Cagney qui pelote (très softement) la femme de Lew Ayrès pratiquement sous le nez de celui-ci, les camions qui pétaradent pour couvrir les bruits d'un meurtre.Rien n'est édulcoré, on était avant le code Hays, ça se voit et ça fait du bien.",-1,2,-1
"Cabrol encore en réussite et Isabelle Huppert encore dans la perfection... Le gros défaut du film est de vouloir toucher à plusieurs thèmes (collaboration, survivre en temps de guerre, morale,...etc...)... Le problème est qu'on ne fait que survoler et qu'on en oublie le principal. Des personnages attachants, des acteurs parfaits mais malgré un scénario parfaitementy écrits on frôle trop de sujet sans approfondir ce qui importe normalement au film... Très très bon film mais dans le genre mieux vaut voir ""Vera Drake"" de Mike Leigh, plus travaillé et moins évasif.",-1,2,-1
La seule chose que je puisse dire c est qu il ne donne pas envie de lire le livre et c est bien dommage!,-1,0,-1
J'adore l'univers de Jodorowsky dans ses BD et j'étais impatient de voir un de ses films mais Tusk n'est pas particulièrement réussi malgré une atmosphère spéciale. A voir par curiosité mais selon ses propres dire ce film est raté heureusement que ce n'est pas le cas de ses autres réalisations.,-1,0,-1
"Une serie de 5 films cyberpunk S.F d'animation ultra complexes et exigeants , ce qui les rends impérissables... Aux commandes des 2 premiers, l'immense Mamoru Oshii, le pendant Sci Fi de Miyazaki, accompagné de la musique hallucinante de Kenji Kawai. La première fois, si on manque un peu d'expérience, il faut se contenter de l'ambiance, car l'intrigue est réellement tortueuse : des polars métaphysico-technologique teintés de philosophie existentialiste ( Asimov, le cerveau positronique, l'ame robot, le fantome dans la machine, l'immensité du web engendrant des formes de vie autonomes, l'intelligence artificielle, les cyborgs... ). Ca se corse encore plus dans les 3 suivants issus de la serie Stand alone complex avec, cette fois la musique de yoko kanno ( Cowboy bebop ). Finalement, des films pratiquant une forme de suranalyse, vieillissant particulièrement bien ou pas du tout... A voir du meme auteur, ""Avalon"" et le sublime ""Skycrawlers"".......... GLOBAL JAZZALIST sur ton moteur de recherche",-1,2,-1
"Téléfilm musical sur fond psychologique. Film sur 1 méchante qui ne réussit pas à gagner à 1 concours artistique depuis son enfance. Délirante, méchante, manipulatrice, meurtrière et menteuse, c'est la blonde Zanne. Et son adversaire, c'est la brune Heather qui réussit tout depuis son enfance. à la fin, personne n'est punie ni pardonnée. C'est ridicule. 1 demie étoile.",-1,0,-1
"Le documentaire de Charlie Siskel et John Maloof revient sur la quête de ce dernier pour résoudre une énigme : qui pouvait donc bien être cette Vivian Maier dont l'œuvre photographique découverte par hasard a émerveillé le monde de la photo à la fin des années 2000. Le documentaire produit seulement quelques années plus tard et qui raconte cette quête s’avère doublement passionnant. D'abord parce que l'histoire de cette femme est fascinante et énigmatique. Elle a, en effet, réalisée des milliers de photographies pendant une grande partie de sa vie sans jamais ni montrer ni diffuser son œuvre. Tout au long du film on découvre la personnalité étonnante, voire même parfois troublante, de cette femme. Ce qui, on le comprend, a pu avoir un impact sur la qualité exceptionnelle de ses photos de rues. Ensuite parce que le documentaire est mené tel un thriller dans lequel on retrace tout le parcours de Vivian Maier. Notamment au travers des familles dans lesquelles elle a exercé le simple métier de nourrice, tout en ne cessant jamais de prendre des photos ! De nombreuses et magnifiques photographies de l'artiste ponctuent le documentaire et permettent de bien comprendre ce parcours. L'énigme est résolue petit à petit et les surprises se multiplient. La mise en scène ainsi que la façon dont est mené le récit rendent le documentaire très fluide et vraiment agréable à suivre. Ce n'est pas pour rien qu’il a été nommé aux Oscars dans sa catégorie.",-1,2,-1
"Une comédie musicale tout simplement magnifique! L'interprétation des acteurs, les musiques et chorégraphies (les danses de Gene Kelly et Cyd Charisse... superbes!), ou encore les décors et l'histoire...sont tous les ingrédients pour un somptueux film et un agréable moment devant votre écran!",-1,2,-1
"D'une platitude sans nom, ce film au scénario anémique laisse froid. On attend en vain qu'un personnage nous touche, qu'une intensité dramatique émerge, qu'un rire nous vienne. Non. Les personnages principaux manquent cruellement du charme qui pourrait susciter l'empathie du spectateur. Comme le scénario est un archétype de ""non dramaturgie"" on se demande vite ce qu'on est venu faire là. Impossible de voir où Nanni Moretti veut en venir, on s'ennuie de bout en bout, et après avoir attendu que le film présente le moindre intérêt, on n'attend plus qu'une chose: qu'il finisse. Il est d'ailleurs rare d'entendre dès la sortie de la salle, pourtant pleine, autant de commentaires négatifs de la part des spectateurs. A éviter absolument, sauf si vous avez adoré Taxi Téhéran par exemple.",-1,0,-1
Lent et ennuyeux.,-1,0,-1
"Que certains films vieillissent mal....celui-ci en fait parti, on ne se sent absolument pas concerné.",-1,0,-1
Quelle déception,1,-1,-1
"Une pauvreté scénaristique, une niaiserie sans nom, famélique visuellement... Ce film n'est un tiroir caisse bête et discipliné. Oubliez l'humour, la beauté, la bonté... Un drame...",-1,0,-1
"J'avoue : c'est presque par masochisme que j'ai regardé « Treize à la douzaine 2 », alors que le premier était déjà insupportable. Sans surprise : la nullité n'est pas loin, mais pourtant on pouvait s'attendre à pire. D'abord, Adam Shankman fait plutôt « mieux » que Shawn Levy derrière la caméra, l'humour et la grossièreté étant moins présent. De plus, loin d'être exceptionnelle, l'intrigue ne m'a paru pas trop inepte si on passe outre les torrents de démagogie et les sidérantes leçons de morale et d'éducation que l'on voit venir dès les premiers instants de la rencontre Steve Martin - Eugene Levy. Enfin, on ne peut s'empêcher de trouver certaines situations plutôt justes voire assez touchantes, à condition de s'armer lourdement contre la caricature et les clichés. Bref, c'est très faible, mais la crainte du navet absolu était tellement forte qu'on en sort presque soulagé, bien que pratiquement sacrifier Hilary Duff, l'atout charme n°1 du casting, n'était manifestement pas une bonne idée. A vous de voir... ou pas.",-1,0,-1
"Dans un petit village paisible, deux hommes qui ont pourtant tout pour être heureux se mettent subitement à avoir des ambitions démesurées. L'un souhaite devenir un samouraï puissant et respecté, tandis que l'autre souhaite amasser une grande fortune à l'aide de ses poteries. Sans se douter du prix à payer ils courent vers leur folie. Et c'est à leurs épouses d'en subir les conséquences... A trop courir après des désirs l'illusoire, l'on risque de sombrer dans un monde d'illusions. Grand défenseur de la cause des femmes, bien souvent tributaires de la bêtise des hommes, Mizoguchi dépeint ici le destin de deux femmes qui bien que courageuse et sensée, sont amenés au désastre par l'opiniâtreté et l'avarice de leurs maris. Car bien que tout laisse à penser initialement que les deux hommes sont les « héros » de cette histoire, ce sont finalement leurs deux épouses qui s'avèrent porter en elle toutes les qualités du héros. Ce drame « féministe », mêlant un surnaturel métaphorique à la dure réalité de la guerre civile, bénéficie d'une photo et d'une musique superbes. Tout au long du film sont entendus de lointains coups de tambours inquiétant, annonciateurs de la tragédie à venir. L'utilisation de décors en studio et la parfaite connaissance qu'en a Mizoguchi lui permet une mise en scène oppressante, focalisée sur ses personnages, tout en étant d'un esthétisme et d'une finesse d'une rare beauté. Rarement un conte avait été aussi bien contée et aussi bien retranscrit, et sûrement est-ce en cela que Ugetsu Monogatari (choisissons le titre original plutôt que le titre français autant interminable qu'incompréhensible) est devenu un des chefs d'uvre du cinéma.(+de critiques sur http://www.guillaumetauveron.com/Textes/chroniques_films.htm)",-1,2,-1
"Plusieurs films sur le mythe ""Dracula"", celebre vampire suceur de sang, ont deferlés sur plusieurs decennies, notamment ceux immortalisé par Christopher Lee. La version de Francis Ford Coppola est le mieux réussit en adaptant le fameux livre de Bram Stocker. Le début du film nous montre comment un guerrier nommé Vlad devient l'immortel suceur de sang en perdant sa bien aimée qui se suicide, jurant foi contre dieu. Quatre siecles plus tard, en 1897, un jeune clair de notaire nommé Jonathan se rend en Roumanie pour rencontrer un certain ""D"", qui le fera prisonnier lorsqu'il decouvre la photo de sa petite amie qui a une ressemblance avec la femme defunte qu'il aimait auparavant. Le comte Dracula decide d'aller en Angleterre pour seduire et envouter la jeune Mina pour un amour eternel.... Un trés bon film aux images sublimes qui, 13 ans aprés sa sortie n'a pas pris une ride. Je me suis laissé envouter par cette histoire à la poésie sanguinolante. Je regrettes que Francis Ford Coppola ne tourne plus ces dernieres années, lui qui a apporté sa lettre de noblesse au 7eme art en s'aventurant dans differents genres de films avec succés. Gary Oldman est l'acteur parfait pour jouer le comte Dracula amoureux de l'éblouissante Winona Ryder. Anthony Hopkins est impeccable dans la peau du celebre chasseur de vampires "" Van Helsing"". Bref un film magnifique a voir.",-1,2,-1
"Troisième et dernier opus de la saga, après Friday (1995) & Next Friday (2000), voici le dernier né et toujours discret en France : Friday After Next (2002). Cet ultime chapitre clôture cette comédie Afro-Américaine, qui cette fois-ci, en plus d’être accompagné par le rappeur Ice Cube à la distribution, on le retrouve aussi en tant que producteur et scénariste ! Toujours aussi crétin, débile et très porté en dessous de la ceinture (âge mental 5ans), on comprend donc pourquoi ce film (ainsi que les précédents) ont toujours été inédits en France, des DTV sans grandes qualités si ce n’est ce troisième opus qui parvient à faire rire malgré la débilité constante de l’histoire et des dénouements. Des dialogues savamment dosés et des acteurs déjantés et drôles (notamment le très remarqué Terry Crews). Une saga qui se clôture convenablement comparée aux précédentes qui étaient de véritables pertes de temps. Cette fois-ci, celui là se regarde avec du recul et un humour particulièrement adapté. Néanmoins, pour une bonne compréhension de l’histoire, il est préférable d’avoir vu auparavant les précédents chapitres !",-1,0,-1
"En restant très poli : film très violent, racoleur et sans aucun intérêt. Du carrément mauvais Bollywood.",-1,0,-1
"Je croyais pas Mila Kunis capable de porter un film sur ses frêles épaules mais c'est fait. Tant mieux car depuis que je l'ai découverte dans Black Swan c'est cool. Voilà c'est juste pour ça que c'est bien, le reste est naze. Déjà j'adore le principe de faire un thriller, un peu pauvre, rajouter l'erreur de casting de mettre une petite nana en psychopathe (avouons que c'est pas crédible, et le jeu de Mila ne convainc pas), et de tenter de rattraper une histoire naze et une trame cheatée en accolant un titre racoleur par dessus. Au départ c'était pas prévu comme une suite d'American Psycho, qui lui était bon, mais comme le titre était dispo et que ça pouvait ramener plus de spectateurs les producteurs ont plongé. Du coup tournage de quelques scènes en plus, vous remarquerez qu'on ne voit ni Mila Kunis ni le tueur, histoire de prendre des acteurs lambda après le tournage et rajouter les scènes ensuite pour légitimer. Bref c'est bidon, bizarrement pas de trilogie et un navet de plus, merci.",-1,0,-1
J' ai bien dormi !!! pire que twilight ...........................................................,-1,0,-1
"Encore un surhomme ! Scénario attendu, histoire déjà vue, attitudes critiquables. Reste les quelques paysages et une mise en place lente mais suffisante. Ici ce n'est pas le manque de moyens qui pénalise l'ensemble, plutôt la créativité et la mise en scène. 2/5 !!! (pas plus).",-1,0,-1
Une accumulation de clichés et de dialogues stéréotypés coule ce roman-photo gay friendly qui prouve une fois de plus que les bons sentiments ne font pas forcément les bons films.,-1,0,-1
"Vif drôle un message à faire passer et qui passe bien avec l'humour oriental , et aussi qui nous fait passer un bon moment",-1,2,-1
"Remake d'un fleuron de la comédie british de ces dernières années qui sent bon la sauce américain de mauvais goût. Un casting impressionnant de stars afro-américaine pour un scénario facile mais qui, surtout, n'hésite pas à piétiner le bon sens et la finesse de l'humour noir pour en faire un humour gras sans aucun talent d'écriture. Faire un remake est déjà la preuve d'un manque total d'originalité mais en plus Neil La Bute nous le sert sans surprise ni aucune classe. Reste certains acteurs qui sauvent la mise et 2-3 scènes (maximum) plutôt réussies (les deux frères et avec le nain notamment). C'est médiocre et parfois même ennuyeux.",-1,0,-1
"Là, je suis vraiment déçu. J'aime bien Richard Bohringer et je m'attendais à une petite biographie sympa. Mais ce film est complètement bordélique. Les scènes s'enchainent sans logique et, au final, on a du mal à trouver un intérêt à ce film.",-1,0,-1
"J'ai jamais compris où était l'intérêt pour JLG de favoriser un jeu d'acteur archi médiocre à travers ses films?!Godard a beau être considéré comme un maître du 7eme Art,je n'ai jamais réussit à être emballée par ses créations.Je met 1 étoile pour sa réputation mais notation vraiment personnelle c'est zéro.",-1,0,-1
"C'est très dommage, car c'est une très bonne histoire, mais alors là la réalisation, le jeu d'acteurs, et les effets visuels sont lamentables à un point désolant...",-1,0,-1
Le ciel est bleu.,6,-1,-1
"Un an avant Piège de Cristal, le célèbre John McTiernan signait le génial Predator. Mélange de film d'action et de suspens, la recette de l'extra-terrestre venant de l'au-delà pour nous tuer n'est pas sans rappeler Alien. Sauf qu'ici, pas de couloirs étroits dans un vaisseau spatial gigantesque mais une jungle qui n'en est pas moins oppressante (le Predator peut surgir de n'importe où). L'idée de prendre des acteurs ""badass"" et de les mettre en grande difficulté fait mouche, ce qui renforce le sentiment d'insécurité (si même Schwarzy fuit, c'est qu'on est bien dans la m*rde). Ajoutez à cela des effets spéciaux encore satisfaisants aujourd'hui, le design du Predator absolument somptueux et ce qui se fait de mieux en action 80's pur jus (""Get to da Choppa"" est désormais ma sonnerie de téléphone) et vous avez là un classique du cinéma du genre, permettant à McTiernan de s'imposer comme une référence en matière de film d'action.",-1,2,-1
"Avec une approche minimaliste, jamais un film n’aura aussi bien réussi à faire vivre au spectateur l’émotion au travers de son personnage principal (Julio Chavez, magistral). C’est une gageure, d’autant que ce dernier traverse le présent en l’observant, comme absent à lui même et aux autres, jusqu’à la rencontre qui donnera un nouveau sens à sa vie. Profondément mélancolique, le final parachève ce chef d’œuvre. On pense à Mallick (de la bonne époque), à Tarkovski (Le Mirroir notamment).",-1,2,-1
"Sans être tout à fait exceptionnel, Kevin Macdonald réalise un film bien rythmé mais par trop entrecoupé de dialogues journalistiques. Russel Crowe nous offre une performance remarquable dans l'incarnation du journaliste d'investigation Cal McAffrey. Cependant, les séquences entre Cal McCaffrey et Anne Collins (Robin Wright), l'ex de Stephen Collins (Ben Affleck), cassent parfois le rythme. En compensation, quelques scènes relancent le suspense à intervalles réguliers, permettant de maintenir quelque peu l'intérêt, comme celle du meurtre à l'hôpital ou la scène du parking particulièrement haletante. L'intrigue est assez compliquée et il faut se concentrer pour bien suivre l'action, nuisant en cela au plaisir total du spectateur. Globalement, voilà un thriller comme on aimerait en voir plus souvent.",-1,2,-1
"Magnifique film ! C'est beau et ca fait du bien de voir des films français de cette qualité ! Une véritable claque, un vrai message transmis ! Les acteurs sont tous splendides !",-1,2,-1
Je me sens seul,1,-1,-1
"Très original, prend à son avantage les rites vaudoux... Bref, très bon...",-1,2,-1
Quelle déception,1,-1,-1
Merci pour le cadeau.,-1,-1,0
"Un des films les plus étranges que j'ai eu l'occasion de voir! Pourquoi? Parce que tout simplement l'intrigue est insaisissable. Tous les personnages agissent de manière absurde: a savoir à l'inverse de ce que l'on pourrait attendre. Un film aux décors glaciaux et totalement désertés. Vous l'avez compris: Buffet Froid est un film à l'ambiance vraiment très particulière. Dans ce film on retrouve Gérard Depardieu, Bernard Blier et Jean Carmet. Ces trois là sont en alchimie totale et forment un trio attachant et efficace. Chacun des trois est plus moins ""fou"". Entre un Depardieu qui fait sans cesse des cauchemards, un Blier qui se fiche totalement des meurtres et un Jean Carmet qui s'attaque sans cesse aux femmes, nous voilà en présence d'individus bien étranges. A sa sortie, Buffet Froid a été très peu apprécié par le public malgré un bon succès critique. Mais progressivement, le film a acquis un statut de film culte et à mon avis c'est bien mérité. A savoir que Buffet Froid a reçu le prix du meilleur scénario en 1980.",-1,2,-1
Une des merveilles que nous à proposer les anées 80. Un fiulm intense et généreux pour ses scènes d'action et ses rebondissements guerriers. A voir revoir et revoir encore.,-1,2,-1
"Bien que dans le 1er opus, le Dr Feinstone était vraiment horrible, cette fois-ci, vous n'avez encore rien vu ! Il est encore plus diabolique, plus pervers, bien plus trash que ce que l'on pouvait s'imaginer. C'est décidément une très belle performance de la part de Corbin Bernsen.",-1,2,-1
Quelle déception,1,-1,-1
"Le film/documentaire sportif le plus abouti de ces dernières années et de très loin. Tout est parfaitement orchestré par Asif Kapadia, que je découvrais pour l'occasion. Senna c'est l'histoire d'un génie du sport automobile, moins titré que Schumacher, moins pionnier que Fangio, moins rigoureux que Prost, mais bien souvent présenté comme le plus grand de tout les temps. Senna, le film, revient sur la passion d'un gamin pour son sport, sur la passion d'un homme pour son pays et sur la passion du Brésil pour son idole. Comment ne pas être bouleversé par les cris de joie et de douleur d' Ayrton passant sous le drapeau à damier de SON grand prix du Brésil, après un effort physique inconcevable ? Comment ne pas s'extasier devant LA rivalité du sport automobile, celle qui oppose un génie brésilien (Senna) à un ""professeur"" français (Prost). Que de coups-bas! Que de hargne! Tout y passe, on utilise le règlement pour faire tomber l'autre, on lui rentre dedans pour ne pas le laisser finir la course, on prend des raccourcis interdits...un régal. Ce film dépeint aussi, de façon très juste et non-exagérée, un homme sensible, orgueilleux et très attaché à son pays. Prost disait de Senna ""Son principal défaut c'est qu'il se croit invicible"", à travers ce film on se sent bien invincible avec lui jusqu'a ce que tout s'effondre. A la fin c'est en voyant Prost porter le cercueil de son ennemi, devenu sur le tard son ami, qu'on éprouve l'infini tristesse de ne plus se sentir invincible. A voir et à revoir, sans limitation de vitesse.",-1,2,-1
"Pour le premier opus de Sherlock Holmes, Guy Ritchie nous émerveille entre action et policier sur les enquêtes du personnages créé par Conan Doyle. Le duo Robert Downey Jr et Jude Law est fantastique mais surtout marrant. Les scènes au ralenti sont une bonne idée et le film ne manque pas d'action, le tout dans l'univers du 19 eme siècle à Londres. Une intrigue énigmatique et un scénario original pleins de rebondissements et de suspens. Mark Strong est fabuleux dans le rôle du méchant. Un film prenant et explosif! Immanquable!",-1,2,-1
Wow !,4,-1,-1
Quand on s'endort devant un film et que l'on est en pleine forme c'est que ce film ne valait pas réellement la peine d'être vu...,-1,0,-1
"Excellent ! Le scénario du film peu sembler relativement simple, mais c'est justement cette ""simplicité"" qui rend le tout aussi dramatique et efficace. On nous plonge réellement dans les failles de notre société : les drames qui arrivent à Wendy dénonce en quelque sorte une société égoïste, et déprimante. Bravo à Kelly Reichardt car son film est percutant, et nous fait réfléchir. Et je félicite également Michelle Williams, car elle prouve une fois de plus avec ce long-métrage son talent, c'est vraiment une valeur sure. 'Wendy et Lucy' est à voir, ce n'est pas une perte de temps.",-1,2,-1
Je vais au travail.,6,-1,-1
Merci pour le cadeau.,-1,-1,0
Il fait beau.,6,-1,-1
"Après avoir visionné ce fameux ""Origins"", je reste dubitatif quant au rapport avec le jeu de base. Là ou Rf se veut être un pur shooter très axé sur la destruction massive et sans prise de tête, ""Origins"" tente de camoufler son petit budget à grand renfort de longues scènes de dialogues saupoudrés de courtes bastons sans saveur. Et d'ailleurs, d'où sort ce scénario qui n'a pas grand chose à voir avec le jeu ? Pourquoi tant d'incohérences (à voir la facilité avec laquelle les héros infiltrent la base ennemie, on devine que niveau crédibilité, c'est pas encore ça) et au final, pourquoi ça s'appelle ""origins"" ? Si vous voulez mon avis, encore une adaptation de JV bonne à jeter. Vous pouvez l'éviter sans regret.",-1,0,-1
"Margarethe Von Trotta, grâce à une apparente simplicité dans sa mise en scène, un usage très codifié mais hyper efficace des contrastes de couleurs et des éclairages, pour traduire les changements d’ambiances et de périodes, nous retrace avec succès un aspect de la résistance allemande au nazisme. En dépit des qualités déployées par la réalisatrice, en dépit d’un magnifique scénario, dont elle est aussi l’auteur, et qui dévoile un pan complètement oublié de l’histoire du nazisme, en dépit de la prestation admirable des acteurs, (en particulier de Katja Riemann et la petite Svea Lohde), c’est pourtant avec un enthousiasme mitigé que les critiques professionnels, ont réagi. C’est une avalanche de récompenses qui aurait dû pleuvoir sur cette œuvre, et non pas seulement le prix, certes mérité, de Katja Riemann. La froideur du public et de la critique pour les chefs d’œuvre sobres, n’a d’égale parfois, que son enthousiasme béat pour des produits tape à l’œil.",-1,2,-1
"Film culte! Un des meilleurs films de l'année 2009! Absolument phénoménal! Richard Curtis partage sa passion de l'époque ""sixties"", de la musique et tout simplement de la vie, avec une énérgie débordante où la pretigieuse bande-son vous fait voyager durant plus de 2h avec des personnages super attachant, le tout mis en scène avec une incroyable fougue qui relate une histoire vraie avec un humour totalement réjouissant, qui redonne un sens aux salles obscures... Le film dure 2h15 mais rarement un film aura semblé aussi court... A déguster!",-1,2,-1
"ce fût une belle surprise, j'ai passé un très bon moment salle où j'ai bien rigolé du début à la fin. l'histoire est superbe ainsi que les acteurs sont au top de leur forme, le duo joue extrêmement bien ensemble qui donne du punch au film. si vous voulez passez un super moment de rire allez y les yeux fermés, cela m'a fait bien fou après une journée de taf. le deuxième film à voir de cette rentrée après ""la vie scolaire"".",-1,2,-1
Je trouve ce film très intéressent car il mélange humour et horreur jeunesse et adulte un enfant timide qui jouera un rôle clé dan ce film,-1,2,-1
"Une bonne intensité dans ce film où l'actrice principale est très convainquante, d'autant plus que de bons efforts ont été réalisées pour obtenir une oeuvre assez réaliste.",-1,2,-1
"""La Fiancée du monstre"" est un beau nanar que les amateurs du genre apprécieront. Les autres en revanche, risquent de s'ennuyer.",-1,0,-1
"Cut est le film qui se situe à la frontière entre le second degré et la nullité risible. Ainsi, il y a bien un moment où le second degré s'efface pour laisser place à une nullité effarante. Cut est de ceux-là. Non seulement le film n'est pas marrant, mais il est parfois incohérant, mal joué et moche. Que sauver dans le film ? Une originalité que ne possèdent pas nombre de ses confrères. Mouais...léger comme argument.",-1,0,-1
"Tout converge vers ""l'exécution finale"", la sentence gratuite et l'innocent face au peuple. Une scène vraiment terrible. Mais avant cela il y a ce personnage étrange et solitaire qui fixe les mauvaises intentions des gens mais un être doux et aimant pour cette femme qui elle, aime le voyou, le vrai méchant. Un film fort et très bien réussi. Superbe.",-1,2,-1
